0,9.0596,10.364,8.8118,9.4403,9.8346,9.2461,13.372,10.666,10.084,13.971,11.414,11.342,10.681,11.004,9.0007,11.678,10.172,9.796,14.157,9.7464,9.6073,14.505,9.4325,11.904,9.7661,16.058,14.42,10.037,9.6224,11.802,8.5665,9.2083,8.9439,14.178,9.2488,17.374,14.498,12.967,9.989,11.668,12.604,11.191,10.318,10.557,11.167,11.953,11.746,12.401,10.22,15.653,16.229,11.712,11.152,12.156,10.395,10.996,10.826,12.106,9.6752,12.373,10.677,11.472,12.634,13.662,11.504,12.579,16.598,11.258,9.5319,12.511,13.102
9.0596,0,9.7285,11.659,10.049,9.5629,9.4805,15.227,9.8116,7.8256,11.586,7.9468,7.825,9.1147,10.521,9.0592,13.436,10.284,10.474,13.944,9.5629,9.4137,13.161,10.983,13.916,8.2256,13.769,11.956,9.4336,9.8523,11.591,10.312,10.1,10.82,13.142,9.6231,17.429,13.375,13.399,10.761,11.138,13.113,10.946,11.235,11.4,9.1593,11.303,9.8933,9.7548,11.206,14.021,15.777,10.535,12.756,12.534,10.649,10.131,11.172,12.848,10.414,11.647,11.21,12.391,15.33,14.015,9.4706,11.416,16.115,12.315,11.74,12.623,14.947
10.364,9.7285,0,11.283,9.7518,9.5227,9.3284,15.038,12.087,10.265,13.473,10.03,9.8569,10.168,9.203,8.3104,11.433,10.754,10.83,16.45,9.6935,9.7675,13.618,11.56,14.545,9.6929,15.126,14.016,10.472,10.38,9.9227,8.7553,9.948,7.4127,14.798,8.7683,16.731,15.601,10.03,8.8785,9.2755,11.808,11.135,8.6506,13.788,11.792,11.39,8.7255,9.4991,11.056,14.533,14.685,9.1364,11.08,12.031,10.436,10.727,10.744,11.651,9.629,10.244,10.326,11.279,12.846,13.236,9.3696,11.985,17.401,10.5,9.3726,11.048,14.154
8.8118,11.659,11.283,0,10.517,9.6486,10.249,16.257,13.285,10.721,15.659,11.505,11.5,8.6455,8.5401,8.4217,12.467,7.0277,11.197,17.062,9.0765,8.3083,16.439,8.9635,13.269,8.7382,18.03,15.439,11.598,11.629,8.8478,9.0472,11.192,11.119,16.646,8.7626,17.744,15.055,10.949,9.3593,8.7111,8.5659,11.931,11.259,8.5547,12.299,13.336,10.753,10.127,13.79,7.5745,14.908,9.8268,9.2545,9.184,9.3049,12.052,12.193,12.488,9.2205,8.7021,10.139,9.9931,14.565,14.73,9.3196,7.818,18.733,12.326,9.3944,13.927,14.367
9.4403,10.049,9.7518,10.517,0,10.774,9.6449,14.74,12.472,10.672,15.637,12.328,12.047,10.55,9.8163,8.9631,10.053,12.325,13.394,15.426,12.188,12.021,15.628,10.344,13.076,10.492,17.639,15.243,9.951,9.4572,11.342,10.047,10.044,10.555,15.452,9.6996,18.092,15.54,13.21,12.785,11.928,12.76,10.239,10.459,13.754,12.356,12.595,11.013,12.582,12.686,14.951,17.875,10.177,11.652,12.214,12.425,11.873,12.477,12.186,10.679,10.184,10.348,13.543,15.222,14.704,12.078,13.516,17.562,12.285,10.866,13.349,14.641
9.8346,9.5629,9.5227,9.6486,10.774,0,7.8977,14.553,10.123,9.1089,12.878,8.4153,8.4436,6.9914,6.4957,5.9244,10.83,9.4047,9.9713,14.51,10.905,7.8385,13.138,7.2977,11.328,6.8027,16.248,14.319,8.8457,10.263,10.228,6.9002,10.419,9.4801,13.926,6.614,14.258,12.731,11.867,7.7216,7.6413,8.8444,11.584,10.109,12.008,10.408,11.494,8.2929,7.5671,10.226,12.299,14.1,8.3318,8.4128,7.1881,10.094,10.316,10.764,11.626,10.793,8.134,8.5214,8.857,12.978,12.955,8.439,10.42,17.125,10.596,8.4979,13.824,14.173
9.2461,9.4805,9.3284,10.249,9.6449,7.8977,0,12.777,9.135,7.5855,11.164,7.0079,7.025,7.5319,7.5496,9.3111,9.6845,9.6478,8.9267,13.572,10.132,8.1482,11.381,6.8091,9.3442,7.1291,14.249,11.691,7.1363,7.8679,9.4731,7.0136,9.2188,8.4534,12.627,8.1891,15.469,11.004,12.243,8.351,7.8982,10.335,8.8195,9.1453,12.415,8.7714,10.829,8.5625,9.6416,8.5449,12.144,15.784,9.2297,9.6493,8.9038,11.039,9.3865,9.5816,11.345,10.26,9.7816,9.6252,9.0578,13.74,13.265,8.2114,10.21,16.863,10.955,8.9668,13.22,13.637
13.372,15.227,15.038,16.257,14.74,14.553,12.777,0,11.302,11.431,13.681,15.343,15.366,14.82,16.35,13.888,11.717,15.645,13.663,11.825,16.569,15.141,13.02,16.745,14.634,15.199,13.015,14.766,10.62,12.865,15.287,14.76,13.741,14.23,13.433,14.484,18.074,15.781,17.128,14.055,15.066,16.641,16.018,14.27,16.42,14.096,12.541,14.876,14.738,11.382,18.253,20.821,15.907,16.947,16.24,14.217,11.994,11.734,12.029,16.239,16.451,15.199,15.643,15.506,11.005,14.572,16.112,13.273,12.169,16.377,13.874,14.097
10.666,9.8116,12.087,13.285,12.472,10.123,9.135,11.302,0,9.0606,9.6006,9.6996,9.6873,12.355,12.132,11.56,12.201,12.775,10.014,10.097,12.952,14.079,10.08,12.519,11.663,12.248,12.965,11.659,7.5733,9.0228,12.236,12.408,11.772,9.4566,10.438,10.713,16.357,11.864,12.845,10.534,12.242,13.13,11.615,10.915,13.75,8.0437,10.899,12.078,12.455,8.2177,15.405,16.87,13.003,15.035,13.846,10.216,9.1162,9.2498,10.971,11.543,15.167,12.997,13.173,13.209,11.817,11.261,13.797,13.651,10.335,11.518,14.062,12.037
10.084,7.8256,10.265,10.721,10.672,9.1089,7.5855,11.431,9.0606,0,11.966,9.135,9.1715,10.715,14.355,11.203,11.757,13.053,11.843,12.003,12.445,11.727,11.92,12.509,10.896,11.206,12.678,13.025,8.4746,8.6231,11.379,11.179,10.345,8.6972,12.629,12.686,16.879,11.422,15.45,10.388,10.944,13.025,10.446,9.2162,14.523,9.4801,10.381,9.8526,11.432,10.276,15.735,16.852,12.033,13.57,13.012,12.635,10.584,9.4604,11.035,10.468,12.872,12.106,13.099,13.461,11.886,11.011,12.366,13.755,10.708,13.029,12.266,13.145
